id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1413860642138722313,1413860642138722313,2021-07-10 19:30:20 India Standard Time,2021-07-10,19:30:20,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Pleasure meeting you Bois!,en,[],[],[],0,1,23,[],[],https://twitter.com/curiousharish/status/1413860642138722313,False,https://twitter.com/the_sangle/status/1413851507020103680,0,,,,,,,,[],,,,
1413534196866322441,1413513332863078408,2021-07-09 21:53:09 India Standard Time,2021-07-09,21:53:09,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@athrvakhrbde @krishnalohiaaa Super job,en,[],[],[],1,0,0,[],[],https://twitter.com/curiousharish/status/1413534196866322441,False,,0,,,,,,,,"[{'screen_name': 'athrvakhrbde', 'name': 'Atharva Kharbade', 'id': '1171818724883460096'}, {'screen_name': 'krishnalohiaaa', 'name': 'Krishna Lohia', 'id': '1252620457385189377'}]",,,,
1413513332863078408,1413513332863078408,2021-07-09 20:30:15 India Standard Time,2021-07-09,20:30:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,The best ads don't look like ads.,en,[],[],[],9,4,160,[],[],https://twitter.com/curiousharish/status/1413513332863078408,False,,0,,,,,,,,[],,,,
1413115654304014339,1413096034603986950,2021-07-08 18:10:01 India Standard Time,2021-07-08,18:10:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@the_sangle kya karra hain🤣,hi,[],[],[],1,0,4,[],[],https://twitter.com/curiousharish/status/1413115654304014339,False,,0,,,,,,,,"[{'screen_name': 'the_sangle', 'name': 'Gaurav', 'id': '993510750097309699'}]",,,,
1413095391000551424,1413081584140374019,2021-07-08 16:49:29 India Standard Time,2021-07-08,16:49:29,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt @AntlerGlobal Way to go man!!!! You've truly been an inspiration in my journey. Would never forget the long discussions we had at canteens haha,en,[],[],[],0,0,11,[],[],https://twitter.com/curiousharish/status/1413095391000551424,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'AntlerGlobal', 'name': 'Antler', 'id': '1032885581049524226'}]",,,,
1413089487790383107,1413089487790383107,2021-07-08 16:26:02 India Standard Time,2021-07-08,16:26:02,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,This will be huge!,en,[],[],[],0,0,6,[],[],https://twitter.com/curiousharish/status/1413089487790383107,False,https://twitter.com/mehulmpt/status/1413081617963249665,0,,,,,,,,[],,,,
1412836871504158721,1412411989310246916,2021-07-07 23:42:14 India Standard Time,2021-07-07,23:42:14,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ShahRathin @Avicii Damnson,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1412836871504158721,False,,0,,,,,,,,"[{'screen_name': 'ShahRathin', 'name': 'Rathin Shah', 'id': '389453246'}, {'screen_name': 'Avicii', 'name': 'Tim Bergling', 'id': '27476141'}]",,,,
1412733056046100482,1412733056046100482,2021-07-07 16:49:42 India Standard Time,2021-07-07,16:49:42,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"When I started vlogging in public back in college, I was super scared   Today I saw a guy vlogging at the mall and I really didn't care because I was busy with my own thing.  That's when I realised, everyone's too busy to even notice you. Just do it as long as it's legal.",en,[],[],[],4,4,155,[],[],https://twitter.com/curiousharish/status/1412733056046100482,False,,0,,,,,,,,[],,,,
1412623225956159489,1412531917690388482,2021-07-07 09:33:16 India Standard Time,2021-07-07,09:33:16,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VCBrags Hope it's enough value,en,[],[],[],0,0,6,[],[],https://twitter.com/curiousharish/status/1412623225956159489,False,,0,,,,,,,,"[{'screen_name': 'VCBrags', 'name': 'VCs Congratulating Themselves 👏👏👏', 'id': '1192625531025608705'}]",,,,
1411711042330103810,1411687372404625413,2021-07-04 21:08:35 India Standard Time,2021-07-04,21:08:35,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@shreyans512 @BrianNorgard @Shreyans_23 @bluelearn Thanks bud,en,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1411711042330103810,False,,0,,,,,,,,"[{'screen_name': 'shreyans512', 'name': 'shreyanssingh.in', 'id': '1262417501369110528'}, {'screen_name': 'BrianNorgard', 'name': 'Norgard', 'id': '9006952'}, {'screen_name': 'Shreyans_23', 'name': 'Shreyans Sancheti', 'id': '829510575092854785'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
